id,familia,ticker,arquitectura,rep,reintentos_vacios,reintentos_proveedor,respuesta,cifra_dada,cifra_esperada,ratio_cifra,unidad,ejercicio,fuente,cita_dada,chunk_id,herramientas,n_llamadas,tokens_in,tokens_out,coste_usd,latencia_s,sin_respuesta,corrigio_cifra,corrigio_cita,reintentos_esquema,limite_alcanzado,n_busquedas,busquedas_con_ticker,busquedas_con_item,uso_read_section,busquedas_reescritas,cita,cifra,trayectoria,honestidad,acierto,obsoleta,recall5,pos_ancla
gX-011,extractiva,META,a1_guardrails,3,0,0,"Según la sección MD&A de su informe anual de FY2025, Meta anticipa realizar inversiones de capital (capital expenditures) de entre aproximadamente 115.000 millones y 135.000 millones de dólares en 2026 para apoyar sus iniciativas de inteligencia artificial y su negocio principal.",,,,,2025,texto,We anticipate making capital expenditures of approximately $115 billion to $135 billion in 2026 to support our AI efforts and core business.,META-2025-7-0031,list_available → search_filings,2,8291,1154,0.01054575,7.043928999919444,False,False,False,0,False,1,1,1,False,0,True,,True,,True,False,True,5.0
gX-012,extractiva,NVDA,a1_guardrails,3,0,0,"Al cierre del ejercicio fiscal 2025, NVIDIA realizó un análisis de sensibilidad sobre su cartera de inversiones a tipo fijo para evaluar el riesgo de tipos de interés. Según dicho análisis, desplazamientos paralelos en la curva de tipos de interés de más o menos 0,5 % (50 puntos básicos) darían lugar a una variación en el valor razonable de dichas inversiones de 238 millones de dólares.",,,,,2025,texto,"According to our analysis, parallel shifts in the yield curve of plus or minus 0.5% would result in a change in fair value for these investments of $238 million.",NVDA-2025-7A-0000,search_filings → search_filings,2,6991,936,0.00875325,10.748584399931133,False,False,False,0,False,2,2,2,False,0,True,,True,,True,False,True,1.0
gX-013,comparativa,MSFT,a1_guardrails,3,0,0,"Los ingresos de Microsoft (reportados bajo el concepto XBRL 'RevenueFromContractWithCustomerExcludingAssessedTax') aumentaron de 245.122.000.000 USD en el ejercicio fiscal 2024 a 281.724.000.000 USD en el ejercicio fiscal 2025. Esto representa un incremento absoluto de 36.602.000.000 USD, lo que equivale a un crecimiento del 14,93%.",281724000000.0,281724000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,5,7472,1399,0.01085025,16.042193499859422,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,1.0
gX-014,comparativa,NVDA,a1_guardrails,3,0,0,"El beneficio neto de NVIDIA aumentó en 43.120.000.000 USD (un incremento del 144,89%), pasando de 29.760.000.000 USD en FY2024 a 72.880.000.000 USD en FY2025.",72880000000.0,72880000000.0,1.0,USD,2025,xbrl,,,get_xbrl_fact → get_xbrl_fact,2,3680,1094,0.0068625,4.852350499946624,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,6.0
gX-015,comparativa,GOOGL,a1_guardrails,3,0,0,"Los ingresos de Alphabet crecieron un 15,09% (52.818.000.000 USD) entre FY2024 y FY2025, pasando de 350.018.000.000 USD en FY2024 a 402.836.000.000 USD en FY2025.",402836000000.0,402836000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5066,1253,0.00849825,12.823948999866843,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,9.0
gX-016,comparativa,META,a1_guardrails,3,0,0,"El beneficio neto de Meta disminuyó en 1.902.000.000 USD (-3,05%), pasando de 62.360.000.000 USD en FY2024 a 60.458.000.000 USD en FY2025, a pesar de que el resultado de explotación aumentó de 69.380.000.000 USD a 83.276.000.000 USD (+20,03%). La causa principal fue un fuerte incremento en la provisión para impuestos sobre la renta (que subió de 8.303 a 25.474 millones de dólares, un 207%), elevando el tipo impositivo efectivo del 12% al 30%. Este aumento fiscal se debió a la aprobación de la ley One Big Beautiful Bill Act (OBBBA) en julio de 2025, por la que Meta registró un cargo impositivo de 15.930 millones de dólares en el tercer trimestre de 2025 (principalmente 14.030 millones por una provisión de valoración sobre activos por impuestos diferidos vinculada al Corporate Alternative Minimum Tax).",60458000000.0,60458000000.0,1.0,USD,2025,ambas,"Our provision for income taxes in 2025 increased $17.17 billion or 207% compared to 2024, primarily due to an increase in the effective tax rate.",META-2025-7-0028,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,6,9567,2083,0.0149865,17.797200500033796,False,False,False,0,False,1,1,1,False,0,True,True,True,,True,False,False,14.0
gX-017,comparativa,AAPL,a1_guardrails,3,0,0,"Las ventas netas (RevenueFromContractWithCustomerExcludingAssessedTax) de Apple crecieron 25.126.000.000 USD (un 6,43%) entre FY2024 y FY2025, pasando de 391.035.000.000 USD en FY2024 a 416.161.000.000 USD en FY2025.",416161000000.0,416161000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,4,7309,1055,0.009438,11.987351200077683,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,3.0
gX-018,comparativa,AMZN,a1_guardrails,3,0,0,"El flujo de caja de explotación (NetCashProvidedByUsedInOperatingActivities) de Amazon aumentó en 23.637.000.000 USD (un crecimiento del 20,40%), pasando de 115.877.000.000 USD en el ejercicio FY2024 a 139.514.000.000 USD en FY2025.",139514000000.0,139514000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,6037,927,0.008004,5.768628600053489,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,6.0
gX-019,comparativa,NVDA,a1_guardrails,3,0,0,"No, no significa que NVIDIA haya ganado menos por acción; al contrario, ganó más del doble. La cifra de 11,93 USD de FY2024 correspondía a las acciones en circulación antes del desdoblamiento de acciones (stock split) de 10 por 1 llevado a cabo durante el ejercicio fiscal 2025. En una base ajustada de forma retrospectiva (como refleja la Nota 4 del 10-K de FY2025), el BPA diluido de FY2024 fue de 1,19 USD por acción frente a los 2,94 USD por acción en FY2025, lo que representa un aumento del 147 %. Asimismo, el beneficio neto total creció de 29.760 millones de dólares en FY2024 a 72.880 millones de dólares en FY2025.",2.94,2.94,1.0,USD/shares,2025,ambas,Diluted (2)	$	2.94			$	1.19			$	0.17,NVDA-2025-8-0032,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings,9,89117,8119,0.097284,98.95031519979239,False,True,False,1,True,6,6,6,False,0,True,True,True,,True,False,True,2.0
gX-020,comparativa,META,a1_guardrails,3,0,0,"Los ingresos de Meta aumentaron en 36.465 millones de USD (+22,17%), pasando de 164.501.000.000 USD en FY2024 a 200.966.000.000 USD en FY2025. Según el informe de gestión (Item 7), en función de la geografía del usuario (donde se entregan las impresiones o compras), los ingresos crecieron un 21% en Estados Unidos y Canadá, un 24% en Europa, un 20% en Asia-Pacífico y un 27% en el Resto del Mundo frente a 2024. Asimismo, por dirección del cliente (Nota 2, Item 8), los ingresos fueron: EE. UU. y Canadá $78.866M (+24,78%), Asia-Pacífico $53.817M (+19,57%), Europa $46.569M (+21,40%) y Resto del Mundo $21.714M (+21,14%).",200966000000.0,200966000000.0,1.0,USD,2025,ambas,"In 2025, revenue increased by 21% in United States & Canada, 24% in Europe, 20% in Asia-Pacific, and 27% in Rest of World, in each case relative to 2024.",META-2025-7-0009,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings,7,18414,2522,0.023268,31.155575700104237,False,False,False,0,False,2,2,2,False,0,True,True,True,,True,False,False,14.0
