id,familia,ticker,arquitectura,rep,reintentos_vacios,reintentos_proveedor,respuesta,cifra_dada,cifra_esperada,ratio_cifra,unidad,ejercicio,fuente,cita_dada,chunk_id,herramientas,n_llamadas,tokens_in,tokens_out,coste_usd,latencia_s,sin_respuesta,corrigio_cifra,corrigio_cita,reintentos_esquema,limite_alcanzado,n_busquedas,busquedas_con_ticker,busquedas_con_item,uso_read_section,busquedas_reescritas,cita,cifra,trayectoria,honestidad,acierto,obsoleta,recall5,pos_ancla
gX-011,extractiva,META,a1_guardrails,1,0,0,"Según la sección de MD&A (Item 7) del informe anual de FY2025, Meta prevé realizar inversiones de capital (capital expenditures) de aproximadamente entre 115.000 y 135.000 millones de dólares en 2026 para respaldar sus esfuerzos en inteligencia artificial y su negocio principal.",,,,USD,2025,texto,We anticipate making capital expenditures of approximately $115 billion to $135 billion in 2026 to support our AI efforts and core business.,META-2025-7-0031,list_available → search_filings → get_xbrl_fact,3,19019,1834,0.02114175,18.53975520003587,False,False,True,0,False,1,1,1,False,0,True,,True,,True,False,True,5.0
gX-012,extractiva,NVDA,a1_guardrails,1,0,0,"Al cierre del ejercicio fiscal 2025, NVIDIA realizó un análisis de sensibilidad sobre su cartera de inversiones de renta fija expuesta a riesgo de tipo de interés. Según dicho análisis, desplazamientos paralelos en la curva de tipos de interés de más o menos 0,5% generarían una variación en el valor razonable de dichas inversiones de 238 millones de dólares.",,,,USD,2025,texto,"According to our analysis, parallel shifts in the yield curve of plus or minus 0.5% would result in a change in fair value for these investments of $238 million.",NVDA-2025-7A-0000,search_filings,1,4274,799,0.00620175,4.645254599861801,False,False,False,0,False,1,1,1,False,0,True,,True,,True,False,True,1.0
gX-013,comparativa,MSFT,a1_guardrails,1,0,0,"Los ingresos de Microsoft (reportados bajo el concepto XBRL 'RevenueFromContractWithCustomerExcludingAssessedTax') aumentaron de 245.122.000.000 USD en FY2024 a 281.724.000.000 USD en FY2025, lo que supone un incremento de 36.602.000.000 USD (un crecimiento del 14,93%).",281724000000.0,281724000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,4,7240,1316,0.010365,14.163449900224805,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,1.0
gX-014,comparativa,NVDA,a1_guardrails,1,0,0,"El beneficio neto (NetIncomeLoss) de NVIDIA aumentó en 43.120.000.000 USD (un incremento del 144,89%) entre FY2024 y FY2025, pasando de 29.760.000.000 USD en FY2024 a 72.880.000.000 USD en FY2025.",72880000000.0,72880000000.0,1.0,USD,2025,xbrl,,,get_xbrl_fact → get_xbrl_fact,2,3055,648,0.00472125,6.606809999793768,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,6.0
gX-015,comparativa,GOOGL,a1_guardrails,1,0,0,"Los ingresos de Alphabet aumentaron 52.818.000.000 USD (un crecimiento del 15,09%) entre FY2024 y FY2025, pasando de 350.018.000.000 USD en FY2024 a 402.836.000.000 USD en FY2025.",402836000000.0,402836000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5045,987,0.007485,10.30806459998712,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,9.0
gX-016,comparativa,META,a1_guardrails,1,0,0,"El beneficio neto de Meta disminuyó en 1.902.000.000 USD (un 3,05%), situándose en 60.458.000.000 USD en FY2025 frente a los 62.360.000.000 USD de FY2024, a pesar de que el resultado de explotación creció de 69.380.000.000 USD a 83.276.000.000 USD. La caída en el beneficio neto se debió al aumento sustancial de la provisión por impuestos sobre beneficios, cuya tasa impositiva efectiva subió del 12% en 2024 al 30% en 2025. Este incremento fiscal fue consecuencia de la ley One Big Beautiful Bill Act (OBBBA) aprobada en julio de 2025, por la cual Meta registró un cargo impositivo de 15.930 millones de dólares en el tercer trimestre de 2025 (incluyendo una dotación de valoración de 14.030 millones contra sus activos por impuestos diferidos debido a la tributación mínima alternativa CAMT).",60458000000.0,60458000000.0,1.0,USD,2025,ambas,"Our provision for income taxes in 2025 increased $17.17 billion or 207% compared to 2024, primarily due to an increase in the effective tax rate.",META-2025-7-0028,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,6,9881,2042,0.01506825,26.519821899943054,False,False,False,0,False,1,1,1,False,0,True,True,True,,True,False,False,14.0
gX-017,comparativa,AAPL,a1_guardrails,1,0,0,"Las ventas netas de Apple aumentaron de 391.035.000.000 USD en FY2024 a 416.161.000.000 USD en FY2025, lo que supone un incremento de 25.126.000.000 USD (aproximadamente un 6,43%).",416161000000.0,416161000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,4,7364,1283,0.01033425,13.5120260999538,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,3.0
gX-018,comparativa,AMZN,a1_guardrails,1,0,0,"El flujo de caja de explotación (Net Cash Provided by Operating Activities) de Amazon creció en 23.637.000.000 USD (un 20,40%) entre FY2024 y FY2025, pasando de 115.877.000.000 USD en FY2024 a 139.514.000.000 USD en FY2025.",139514000000.0,139514000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5129,859,0.007068,22.20982029987499,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,6.0
gX-019,comparativa,NVDA,a1_guardrails,1,0,0,"No, no significa que haya ganado menos por acción. NVIDIA llevó a cabo un desdoblamiento de acciones (stock split) de 10 por 1 durante el ejercicio FY2025. Al ajustar retrospectivamente las cifras del ejercicio previo para hacerlas comparables, el BPA diluido pasó de 1,19 USD en FY2024 a 2,94 USD en FY2025, lo que representa un crecimiento significativo de las ganancias por acción (y el beneficio neto total creció de 29.760 a 72.880 millones de dólares). La cifra de 11,93 USD corresponde a la reportada originalmente antes de dicho split de 10 por 1.",2.94,2.94,1.0,USD/shares,2025,ambas,Diluted (2)	$	2.94			$	1.19			$	0.17,NVDA-2025-8-0032,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings,9,90013,3556,0.08084475,44.66214249981567,False,True,False,1,True,6,6,6,False,0,True,True,True,,True,False,True,2.0
gX-020,comparativa,META,a1_guardrails,1,0,0,"Los ingresos totales de Meta crecieron de 164.501.000.000 USD en FY2024 a 200.966.000.000 USD en FY2025, lo que supone un incremento de 36.465.000.000 USD (un aumento del 22,17%). 

En cuanto al desglose geográfico según la ubicación de los usuarios (user geography), el crecimiento relativo a 2024 fue:
- Rest of World: +27%
- Europe: +24%
- United States & Canada: +21%
- Asia-Pacific: +20%

(Asimismo, según la dirección de los clientes en la Nota 2 de los estados financieros, los ingresos pasaron de 63.207 M$ a 78.866 M$ en Estados Unidos y Canadá, de 38.361 M$ a 46.569 M$ en Europa, de 45.009 M$ a 53.817 M$ en Asia-Pacífico y de 17.924 M$ a 21.714 M$ en el resto del mundo).",200966000000.0,200966000000.0,1.0,USD,2025,ambas,"In 2025, revenue increased by 21% in United States & Canada, 24% in Europe, 20% in Asia-Pacific, and 27% in Rest of World, in each case relative to 2024.",META-2025-7-0009,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → get_xbrl_fact → get_xbrl_fact → search_filings,7,18675,2014,0.02155875,23.30552429985255,False,False,False,0,False,2,2,2,False,0,True,True,True,,True,False,False,14.0
