id,familia,ticker,arquitectura,rep,reintentos_vacios,reintentos_proveedor,respuesta,cifra_dada,cifra_esperada,ratio_cifra,unidad,ejercicio,fuente,cita_dada,chunk_id,herramientas,n_llamadas,tokens_in,tokens_out,coste_usd,latencia_s,sin_respuesta,corrigio_cifra,corrigio_cita,reintentos_esquema,limite_alcanzado,n_busquedas,busquedas_con_ticker,busquedas_con_item,uso_read_section,busquedas_reescritas,cita,cifra,trayectoria,honestidad,acierto,obsoleta,recall5,pos_ancla
gX-011,extractiva,META,baseline,3,0,0,"Según la sección de MD&A (Item 7) de su informe 10-K correspondiente a FY2025, Meta anticipa realizar inversiones en capital de aproximadamente entre 115.000 millones y 135.000 millones de dólares en 2026 para respaldar sus iniciativas de inteligencia artificial y su negocio principal.",,,,USD,2025,texto,We anticipate making capital expenditures of approximately $115 billion to $135 billion in 2026 to support our AI efforts and core business.,META-2025-7-0031,list_available → search_filings → get_xbrl_fact,3,15364,1346,0.0165705,31.94891110016033,False,False,False,1,False,1,1,1,False,0,True,,True,,True,False,True,5.0
gX-012,extractiva,NVDA,baseline,3,0,0,"Al cierre del ejercicio fiscal 2025 (FY2025), NVIDIA realizó un análisis de sensibilidad sobre su cartera de inversiones a tipo fijo para evaluar el riesgo de tipos de interés. Según dicho análisis, desplazamientos paralelos en la curva de rendimiento (yield curve) de +/- 0,5% (+/- 50 puntos básicos) resultarían en una variación en el valor razonable (fair value) de estas inversiones de 238 millones de dólares.",238000000.0,,,USD,2025,texto,"According to our analysis, parallel shifts in the yield curve of plus or minus 0.5% would result in a change in fair value for these investments of $238 million.",NVDA-2025-7A-0000,search_filings → search_filings → search_filings,3,9326,1142,0.011277,13.883074900135398,False,False,False,0,False,3,3,3,False,0,True,,True,,True,False,True,1.0
gX-013,comparativa,MSFT,baseline,3,0,0,"Los ingresos de Microsoft pasaron de 245.122 millones de dólares en el ejercicio fiscal 2024 a 281.724 millones de dólares en el ejercicio fiscal 2025, lo que representa un crecimiento de 36.602 millones de dólares (un aumento del 14,93%, o aproximadamente un 15%).",36602000000.0,281724000000.0,0.12992148343769078,USD,2025,ambas,"Total Revenue: 2025: $281,724 | 2024: $245,122 | Percentage Change: 15%",MSFT-2025-7-0008,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,5,11829,1665,0.0151155,26.272184500005096,False,False,False,0,False,1,1,1,False,0,False,False,True,,False,False,True,1.0
gX-014,comparativa,NVDA,baseline,3,0,0,"El beneficio neto (NetIncomeLoss) de NVIDIA aumentó en 43.120.000.000 USD (un incremento del 144,89%), pasando de 29.760.000.000 USD en FY2024 a 72.880.000.000 USD en FY2025.",43120000000.0,72880000000.0,0.5916575192096597,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,3869,1264,0.00764175,17.329352899920195,False,False,False,0,False,0,0,0,False,0,False,False,False,,False,False,False,6.0
gX-015,comparativa,GOOGL,baseline,3,0,0,"Los ingresos totales de Alphabet (GOOGL) crecieron en 52.818.000.000 USD entre FY2024 y FY2025 (un incremento del 15,09%), pasando de 350.018.000.000 USD en el ejercicio 2024 a 402.836.000.000 USD en el ejercicio 2025.",52818000000.0,402836000000.0,0.13111539187163015,USD,2025,ambas,"Total revenues $ 350,018 [2024] $ 402,836 [2025]",GOOGL-2025-7-0012,list_available → get_xbrl_fact → get_xbrl_fact → search_filings,4,9231,1565,0.012792,21.492865100037307,False,False,False,0,False,1,1,1,False,0,False,False,True,,False,False,False,9.0
gX-016,comparativa,META,baseline,3,0,0,"El beneficio neto de Meta se redujo en 1.902.000.000 USD (-3,05%), pasando de 62.360.000.000 USD en FY2024 a 60.458.000.000 USD en FY2025, a pesar de que el resultado de explotación aumentó de 69.380.000.000 USD a 83.276.000.000 USD. La caída se debió a un fuerte incremento en la provisión para impuestos sobre las ganancias (aumentó 17.171 millones de dólares o un 207%, subiendo la tasa impositiva efectiva del 12% al 30%), derivado principalmente de un cargo de 15.930 millones de dólares en el tercer trimestre de 2025 tras la promulgación de la ley fiscal estadounidense One Big Beautiful Bill Act (OBBBA), que obligó a constituir una provisión valorativa (valuation allowance) de 14.030 millones de dólares sobre sus activos por impuestos diferidos federales debido al impacto del Corporate Alternative Minimum Tax (CAMT).",-1902000000.0,60458000000.0,-0.03145985642925667,USD,2025,ambas,"Our provision for income taxes in 2025 increased $17.17 billion or 207% compared to 2024, primarily due to an increase in the effective tax rate. Our effective tax rate in 2025 increased compared to 2024, mostly due to the effects of OBBBA.",META-2025-7-0028,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,8,10474,1653,0.01405425,28.283219099976122,False,False,False,0,False,1,1,1,False,0,True,False,True,,False,False,False,14.0
gX-017,comparativa,AAPL,baseline,3,0,0,"Las ventas netas de Apple aumentaron en 25.126 millones de dólares (un crecimiento del 6,43%, o 6% redondeado en el informe), pasando de 391.035 millones de USD en FY2024 a 416.161 millones de USD en FY2025.",25126000000.0,416161000000.0,0.06037567191543657,USD,2025,ambas,"Total net sales: 2025: $416,161 [millions], Change: 6%, 2024: $391,035 [millions]",,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,5,10070,1010,0.01134,16.763908799737692,False,False,False,0,False,1,1,1,False,0,False,False,True,,False,False,True,3.0
gX-018,comparativa,AMZN,baseline,3,0,0,"El flujo de caja de explotación (NetCashProvidedByUsedInOperatingActivities) de Amazon creció en 23.637.000.000 USD (un 20,40%) entre FY2024 y FY2025, pasando de 115.877.000.000 USD en FY2024 a 139.514.000.000 USD en FY2025.",23637000000.0,139514000000.0,0.16942385710394656,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5372,1374,0.0091815,38.36910789972171,False,False,False,0,False,0,0,0,False,0,False,False,False,,False,False,False,6.0
gX-019,comparativa,NVDA,baseline,3,0,0,"No, no significa que NVIDIA haya ganado menos por acción. La aparente caída de 11,93 USD a 2,94 USD se debe a que en junio de 2024 la compañía ejecutó un desdoblamiento de acciones (stock split) de 10 por 1. 

Al ajustar retroactivamente por dicho split (dividiendo la cifra original entre 10), el BPA diluido de FY2024 fue de 1,19 USD por acción. Por tanto, en términos comparables homogéneos, el BPA diluido creció un 147% al pasar de 1,19 USD en FY2024 a 2,94 USD en FY2025, impulsado por un aumento del beneficio neto de 29.760 millones de USD a 72.880 millones de USD.",2.94,2.94,1.0,USD/action,2025,ambas,"In June 2024, we executed a ten-for-one stock split of our common stock. All share, equity award, and per share amounts and related shareholders' equity balances presented herein have been retroactively adjusted to reflect the Stock Split.",,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings → get_xbrl_fact → get_xbrl_fact,17,264793,2805,0.2091135,54.055635599885136,False,False,False,0,False,12,12,11,False,0,False,True,True,,False,False,True,2.0
gX-020,comparativa,META,baseline,3,0,0,"Los ingresos totales de Meta aumentaron en 36.465 millones de dólares (+22,17%), pasando de 164.501 millones de USD en FY2024 a 200.966 millones de USD en FY2025. 

Por regiones, Meta reporta la información de dos maneras en su Formulario 10-K:

1. Por dirección del cliente (Nota 2 a los Estados Financieros, Item 8):
- Estados Unidos y Canadá: creció de $63.207M a $78.866M (+$15.659M o +24,77%), representando el 42,9% del crecimiento total.
- Asia-Pacífico: creció de $45.009M a $53.817M (+$8.808M o +19,57%), representando el 24,2% del crecimiento total.
- Europa: creció de $38.361M a $46.569M (+$8.208M o +21,40%), representando el 22,5% del crecimiento total.
- Resto del Mundo: creció de $17.924M a $21.714M (+$3.790M o +21,14%), representando el 10,4% del crecimiento total.

2. Por geografía del usuario donde se generan las impresiones (Item 7, MD&A):
La compañía indica que los ingresos aumentaron:
- Resto del Mundo: +27%
- Europa: +24%
- Estados Unidos y Canadá: +21%
- Asia-Pacífico: +20%",36465000000.0,200966000000.0,0.18144860324632028,USD,2025,ambas,"Revenue disaggregated by geography, based on the addresses of our customers, consists of the following (in millions): United States and Canada: $78,866 (2025) vs $63,207 (2024); Europe: $46,569 vs $38,361; Asia-Pacific: $53,817 vs $45,009; Rest of World: $21,714 vs $17,924. Total revenue: $200,966 vs $164,501.",,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → get_xbrl_fact → get_xbrl_fact → search_filings,7,12352,1946,0.0165615,26.667369600385427,False,False,False,0,False,2,2,2,False,0,False,False,True,,False,False,False,14.0
