id,familia,ticker,arquitectura,rep,reintentos_vacios,reintentos_proveedor,respuesta,cifra_dada,cifra_esperada,ratio_cifra,unidad,ejercicio,fuente,cita_dada,chunk_id,herramientas,n_llamadas,tokens_in,tokens_out,coste_usd,latencia_s,sin_respuesta,corrigio_cifra,corrigio_cita,reintentos_esquema,limite_alcanzado,n_busquedas,busquedas_con_ticker,busquedas_con_item,uso_read_section,busquedas_reescritas,cita,cifra,trayectoria,honestidad,acierto,obsoleta,recall5,pos_ancla
gX-011,extractiva,META,baseline,1,0,0,"En su MD&A correspondiente al ejercicio FY2025, Meta señala que anticipa realizar inversiones en capital (capital expenditures) de aproximadamente entre 115.000 millones y 135.000 millones de dólares en 2026, con el fin de respaldar sus iniciativas en inteligencia artificial (IA) y su negocio principal.",,,,USD,2025,texto,We anticipate making capital expenditures of approximately $115 billion to $135 billion in 2026 to support our AI efforts and core business.,META-2025-7-0031,list_available → search_filings,2,6522,898,0.008259,20.853740599937737,False,False,False,0,False,1,1,1,False,0,True,,True,,True,False,True,5.0
gX-012,extractiva,NVDA,baseline,1,0,0,"En su informe 10-K para el ejercicio fiscal 2025 (Item 7A), NVIDIA indica haber realizado un análisis de sensibilidad sobre su cartera de inversiones de renta fija expuesta a riesgo de tipo de interés. Según este análisis, desplazamientos paralelos en la curva de tipos de rendimiento (yield curve) de más o menos 0,5% (+/- 0,5%) darían lugar a una variación en el valor razonable (fair value) de dichas inversiones de 238 millones de dólares.",238.0,,,millones de USD,2025,texto,"According to our analysis, parallel shifts in the yield curve of plus or minus 0.5% would result in a change in fair value for these investments of $238 million.",NVDA-2025-7A-0000,list_available → search_filings → search_filings → search_filings,4,12504,1099,0.01349925,24.025098100304604,False,False,False,0,False,3,3,3,False,0,True,,True,,True,False,True,1.0
gX-013,comparativa,MSFT,baseline,1,0,0,"Los ingresos de Microsoft (reportados como RevenueFromContractWithCustomerExcludingAssessedTax) crecieron 36.602.000.000 USD (un 14,93%), pasando de 245.122.000.000 USD en FY2024 a 281.724.000.000 USD en FY2025.",36602000000.0,281724000000.0,0.12992148343769078,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,5,5652,1771,0.01088025,20.280271099880338,False,False,False,0,False,0,0,0,False,0,False,False,False,,False,False,True,1.0
gX-014,comparativa,NVDA,baseline,1,0,0,"El beneficio neto (NetIncomeLoss) de NVIDIA aumentó en 43.120.000.000 USD (un incremento del 144,89%), pasando de 29.760.000.000 USD en el ejercicio fiscal 2024 (FY2024) a 72.880.000.000 USD en el ejercicio fiscal 2025 (FY2025).",43120000000.0,72880000000.0,0.5916575192096597,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,3842,702,0.005514,10.202450700104237,False,False,False,0,False,0,0,0,False,0,False,False,False,,False,False,False,6.0
gX-015,comparativa,GOOGL,baseline,1,0,0,"Los ingresos de Alphabet aumentaron en 52.818 millones de USD (un crecimiento del 15,09%) entre FY2024 y FY2025, pasando de 350.018 millones de USD en FY2024 a 402.836 millones de USD en FY2025.",52818000000.0,402836000000.0,0.13111539187163015,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,3816,989,0.00657075,10.13996379962191,False,False,False,0,False,0,0,0,False,0,False,False,False,,False,False,False,9.0
gX-016,comparativa,META,baseline,1,0,0,"El beneficio neto de Meta bajó 1.902.000.000 USD (un descenso de aproximadamente el 3,05%), pasando de 62.360.000.000 USD en FY2024 a 60.458.000.000 USD en FY2025, a pesar de que el resultado de explotación aumentó de 69.380.000.000 USD a 83.276.000.000 USD. La caída se debió principalmente a un fuerte aumento en la provisión por impuestos sobre la renta (su tipo impositivo efectivo subió del 12% al 30%), derivado de la promulgación de la ley fiscal One Big Beautiful Bill Act (OBBBA) en julio de 2025. Esto obligó a Meta a registrar en el tercer trimestre de 2025 un cargo de 15.930 millones de dólares, incluyendo 14.030 millones de dólares por una provisión de valoración (valuation allowance) sobre sus activos por impuestos diferidos debido a los efectos del impuesto mínimo alternativo societario (CAMT).",1902000000.0,60458000000.0,0.03145985642925667,USD,2025,ambas,"Our provision for income taxes in 2025 increased $17.17 billion or 207% compared to 2024, primarily due to an increase in the effective tax rate. Our effective tax rate in 2025 increased compared to 2024, mostly due to the effects of OBBBA.",META-2025-7-0028,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,8,8248,2357,0.01502475,23.985871400218457,False,False,False,0,False,1,1,1,False,0,True,False,True,,False,False,False,14.0
gX-017,comparativa,AAPL,baseline,1,0,0,"Las ventas netas de Apple crecieron 25.126 millones de USD (un aumento del 6,43 %, reportado como un 6 % en el informe de gestión) entre FY2024 y FY2025, pasando de 391.035 millones de USD en FY2024 a 416.161 millones de USD en FY2025.",25126000000.0,416161000000.0,0.06037567191543657,USD,2025,ambas,"Total net sales $ 416,161 Change 6 % $ 391,035",AAPL-2025-7-0002,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,5,10075,1193,0.01203,47.158353299833834,False,False,False,0,False,1,1,1,False,0,False,False,True,,False,False,True,3.0
gX-018,comparativa,AMZN,baseline,1,0,0,"El flujo de caja de explotación (Net Cash Provided by Operating Activities) de Amazon creció en 23.637.000.000 USD (un 20,40%), pasando de 115.877.000.000 USD en FY2024 a 139.514.000.000 USD en FY2025.",23637000000.0,139514000000.0,0.16942385710394656,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,3900,1737,0.00943875,15.59493889985606,False,False,False,0,False,0,0,0,False,0,False,False,False,,False,False,False,6.0
gX-019,comparativa,NVDA,baseline,1,0,0,"No, en absoluto significa que ganara menos por acción. La aparente reducción se debe a que en junio de 2024 NVIDIA ejecutó un desdoblamiento de acciones (split) de 10 por 1. Al ajustar retroactivamente el ejercicio anterior por dicho split, el BPA diluido de FY2024 pasa de 11,93 USD a 1,19 USD. Por tanto, en términos homogéneos y comparables, el BPA diluido aumentó significativamente de 1,19 USD en FY2024 a 2,94 USD en FY2025 (un aumento de ~147%), reflejando el fuerte crecimiento del beneficio neto, que pasó de 29.760 millones de USD a 72.880 millones de USD.",2.94,2.94,1.0,USD/acción,2025,ambas,"In June 2024, we executed a ten-for-one stock split of our common stock. All share, equity award, and per share amounts and related shareholders' equity balances presented herein have been retroactively adjusted to reflect the Stock Split.",NVDA-2025-8-0015,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings → search_filings → get_xbrl_fact → get_xbrl_fact,8,35639,1561,0.032583,24.604296899866313,False,False,False,0,False,3,3,3,False,0,True,True,True,,True,False,True,2.0
gX-020,comparativa,META,baseline,1,0,0,"Los ingresos de Meta crecieron en 36.465 millones de USD (+22,17%) entre FY2024 y FY2025, pasando de 164.501 millones de USD a 200.966 millones de USD. Según la dirección del cliente (Nota 2, chunk META-2025-8-0036), el desglose regional fue: Estados Unidos y Canadá creció 15.659 M$ (+24,77%), Europa creció 8.208 M$ (+21,40%), Asia-Pacífico creció 8.808 M$ (+19,57%) y Resto del Mundo creció 3.790 M$ (+21,14%). Por ubicación del usuario (Item 7, chunk META-2025-7-0009), los ingresos aumentaron un 21% en EE.UU. y Canadá, 24% en Europa, 20% en Asia-Pacífico y 27% en Resto del Mundo.",36465000000.0,200966000000.0,0.18144860324632028,USD,2025,ambas,"Revenue disaggregated by geography, based on the addresses of our customers, consists of the following (in millions): United States and Canada: $78,866 (2025), $63,207 (2024); Europe: $46,569 (2025), $38,361 (2024); Asia-Pacific: $53,817 (2025), $45,009 (2024); Rest of World: $21,714 (2025), $17,924 (2024); Total revenue: $200,966 (2025), $164,501 (2024).",META-2025-8-0036,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings,7,12639,2913,0.020403,46.03468960011378,False,False,False,0,False,2,2,2,False,0,False,False,True,,False,False,False,14.0
