id,familia,ticker,arquitectura,rep,reintentos_vacios,reintentos_proveedor,respuesta,cifra_dada,cifra_esperada,ratio_cifra,unidad,ejercicio,fuente,cita_dada,chunk_id,herramientas,n_llamadas,tokens_in,tokens_out,coste_usd,latencia_s,sin_respuesta,corrigio_cifra,corrigio_cita,reintentos_esquema,limite_alcanzado,n_busquedas,busquedas_con_ticker,busquedas_con_item,uso_read_section,busquedas_reescritas,cita,cifra,trayectoria,honestidad,acierto,obsoleta,recall5,pos_ancla
gX-011,extractiva,META,a2_retrieval,3,0,0,"Según la sección de MD&A (Item 7) del informe 10-K de FY2025 de Meta Platforms, Inc., la compañía prevé realizar inversiones en capital (capital expenditures) de aproximadamente entre 115.000 millones y 135.000 millones de dólares en 2026 para respaldar sus iniciativas de inteligencia artificial y su negocio principal.",,,,,2025,texto,We anticipate making capital expenditures of approximately $115 billion to $135 billion in 2026 to support our AI efforts and core business.,META-2025-7-0031,list_available → search_filings → search_filings → get_xbrl_fact,4,14487,988,0.01457025,64.53055369993672,False,False,False,0,False,2,2,2,False,1,True,,True,,True,False,True,3.0
gX-012,extractiva,NVDA,a2_retrieval,3,0,0,"Al cierre del año fiscal 2025, NVIDIA realizó un análisis de sensibilidad sobre su cartera de inversiones a tipo fijo según el cual desplazamientos paralelos en la curva de tipos de interés de +/- 0,5% provocarían un cambio en el valor razonable de estas inversiones de 238 millones de dólares.",,,,,2025,texto,"According to our analysis, parallel shifts in the yield curve of plus or minus 0.5% would result in a change in fair value for these investments of $238 million.",NVDA-2025-7A-0000,search_filings,1,6787,973,0.008739,23.805976800154895,False,False,False,1,False,1,1,1,False,1,True,,True,,True,False,True,1.0
gX-013,comparativa,MSFT,a2_retrieval,3,0,0,"Los ingresos de Microsoft (reportados como RevenueFromContractWithCustomerExcludingAssessedTax) crecieron de 245.122.000.000 USD en el ejercicio fiscal 2024 a 281.724.000.000 USD en el ejercicio fiscal 2025. Esto representa un incremento absoluto de 36.602.000.000 USD, lo que equivale a un crecimiento aproximado del 14,93%.",281724000000.0,281724000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,5,7567,1719,0.0121215,19.25222470005974,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,1.0
gX-014,comparativa,NVDA,a2_retrieval,3,0,0,"El beneficio neto (NetIncomeLoss) de NVIDIA aumentó en 43.120.000.000 USD (un incremento del 144,89%) entre FY2024 y FY2025, pasando de 29.760.000.000 USD en el ejercicio fiscal 2024 a 72.880.000.000 USD en el ejercicio fiscal 2025.",72880000000.0,72880000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5124,1017,0.00765675,17.813072999939322,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,2.0
gX-015,comparativa,GOOGL,a2_retrieval,3,0,0,"Los ingresos de Alphabet (GOOGL) aumentaron de 350.018.000.000 USD en FY2024 a 402.836.000.000 USD en FY2025, lo que representa un crecimiento absoluto de 52.818.000.000 USD (un incremento aproximado del 15,09%).",402836000000.0,402836000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5084,978,0.0074805,12.391615299973637,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,3.0
gX-016,comparativa,META,a2_retrieval,3,0,0,"El beneficio neto de Meta disminuyó en 1.902.000.000 USD (un descenso de aproximadamente el 3,05%), pasando de 62.360.000.000 USD en FY2024 a 60.458.000.000 USD en FY2025, a pesar de que el resultado de explotación aumentó de 69.380.000.000 USD a 83.276.000.000 USD (+20,03%). La causa principal fue el fuerte incremento en la provisión por impuestos sobre beneficios, que aumentó en 17.171 millones de dólares (+207%) al pasar del 12% al 30% de tipo impositivo efectivo, debido principalmente a la aprobación de la ley fiscal estadounidense One Big Beautiful Bill Act (OBBBA) en julio de 2025 y el correspondiente cargo de 15.930 millones de dólares (incluyendo una provisión de valoración de 14.030 millones sobre activos por impuestos diferidos por la aplicación del CAMT).",60458000000.0,60458000000.0,1.0,USD,2025,ambas,"Our provision for income taxes in 2025 increased $17.17 billion or 207% compared to 2024, primarily due to an increase in the effective tax rate. Our effective tax rate in 2025 increased compared to 2024, mostly due to the effects of OBBBA.",META-2025-7-0028,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,6,9803,1730,0.01383975,43.32655979972333,False,False,False,0,False,1,1,1,False,0,True,True,True,,True,False,False,24.0
gX-017,comparativa,AAPL,a2_retrieval,3,0,0,"Las ventas netas (RevenueFromContractWithCustomerExcludingAssessedTax) de Apple aumentaron en 25.126.000.000 USD (un 6,43%), pasando de 391.035.000.000 USD en el ejercicio fiscal 2024 a 416.161.000.000 USD en el ejercicio fiscal 2025.",416161000000.0,416161000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,4,7275,1740,0.01198125,36.533320900052786,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,1.0
gX-018,comparativa,AMZN,a2_retrieval,3,0,0,"El flujo de caja de explotación de Amazon (NetCashProvidedByUsedInOperatingActivities) creció en 23.637.000.000 USD (+20,40%) entre FY2024 y FY2025, pasando de 115.877.000.000 USD a 139.514.000.000 USD.",139514000000.0,139514000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5143,1173,0.008256,19.456696100067347,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,7.0
gX-019,comparativa,NVDA,a2_retrieval,3,0,0,"No significa que haya ganado menos por acción; al contrario, el beneficio por acción aumentó sustancialmente. La aparente disminución entre los 11,93 USD reportados originalmente en FY2024 y los 2,94 USD de FY2025 se debe a un desdoblamiento de acciones (stock split de 10 por 1) ejecutado en el ejercicio fiscal 2025. Al ajustar retrospectivamente las cifras por el split, el BPA diluido de FY2024 pasa a ser de 1,19 USD, comparado con los 2,94 USD obtenidos en FY2025 (un incremento de aprox. el 147%), en consonancia con el aumento del beneficio neto de 29.760 a 72.880 millones de dólares.",2.94,2.94,1.0,USD/shares,2025,ambas,(2) Net income divided by diluted weighted average shares.,NVDA-2025-8-0032,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings,9,72261,2630,0.06405825,93.75620299996808,False,False,False,0,True,6,6,6,False,5,True,True,True,,True,False,True,4.0
gX-020,comparativa,META,a2_retrieval,3,0,0,"Los ingresos totales de Meta crecieron un 22,17% entre FY2024 y FY2025, pasando de 164.501.000.000 USD a 200.966.000.000 USD (un aumento de 36.465.000.000 USD). Por geografía de usuario (Item 7), el crecimiento de ingresos respecto a 2024 se distribuyó de la siguiente manera: Resto del Mundo (+27%), Europa (+24%), Estados Unidos y Canadá (+21%) y Asia-Pacífico (+20%). Adicionalmente, por dirección del cliente (Nota 2, Item 8), los ingresos fueron: Estados Unidos y Canadá alcanzaron 78.866 M$ (+24,77%), Europa 46.569 M$ (+21,40%), Asia-Pacífico 53.817 M$ (+19,57%) y Resto del Mundo 21.714 M$ (+21,14%).",200966000000.0,200966000000.0,1.0,USD,2025,ambas,"In 2025, revenue increased by 21% in United States & Canada, 24% in Europe, 20% in Asia-Pacific, and 27% in Rest of World, in each case relative to 2024.",META-2025-7-0009,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings,7,18726,2035,0.02167575,87.86172210006043,False,False,False,0,False,2,2,2,False,1,True,True,True,,True,False,True,4.0
