id,familia,ticker,arquitectura,rep,reintentos_vacios,reintentos_proveedor,respuesta,cifra_dada,cifra_esperada,ratio_cifra,unidad,ejercicio,fuente,cita_dada,chunk_id,herramientas,n_llamadas,tokens_in,tokens_out,coste_usd,latencia_s,sin_respuesta,corrigio_cifra,corrigio_cita,reintentos_esquema,limite_alcanzado,n_busquedas,busquedas_con_ticker,busquedas_con_item,uso_read_section,busquedas_reescritas,cita,cifra,trayectoria,honestidad,acierto,obsoleta,recall5,pos_ancla
gX-011,extractiva,META,a2_retrieval,1,0,0,"Según la sección de MD&A (Item 7) del informe anual FY2025 de Meta, la compañía anticipa realizar inversiones en capital (capital expenditures) de aproximadamente entre 115.000 millones y 135.000 millones de dólares en 2026 para respaldar sus iniciativas de inteligencia artificial y su negocio principal.",,,,USD,2025,texto,We anticipate making capital expenditures of approximately $115 billion to $135 billion in 2026 to support our AI efforts and core business.,META-2025-7-0031,list_available → search_filings → get_xbrl_fact,3,12456,3015,0.02064825,59.99086900008842,False,False,False,0,False,1,1,1,False,1,True,,True,,True,False,True,3.0
gX-012,extractiva,NVDA,a2_retrieval,1,0,0,"Al cierre del ejercicio fiscal 2025, NVIDIA realizó un análisis de sensibilidad sobre su cartera de inversión frente al riesgo de tipos de interés, concluyendo que desplazamientos paralelos en la curva de rendimientos de más o menos un 0,5% (±0,5%) provocarían una variación en el valor razonable de estas inversiones de 238 millones de dólares.",,,,,2025,texto,"According to our analysis, parallel shifts in the yield curve of plus or minus 0.5% would result in a change in fair value for these investments of $238 million.",NVDA-2025-7A-0000,search_filings,1,3786,1103,0.00697575,24.78037549974397,False,False,False,0,False,1,1,1,False,1,True,,True,,True,False,True,1.0
gX-013,comparativa,MSFT,a2_retrieval,1,0,0,"Los ingresos de Microsoft (RevenueFromContractWithCustomerExcludingAssessedTax) pasaron de 245.122.000.000 USD en el ejercicio fiscal 2024 a 281.724.000.000 USD en el ejercicio fiscal 2025, lo que representa un crecimiento de 36.602.000.000 USD (+14,93%).",281724000000.0,281724000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,5,7438,1364,0.0106935,15.066116400063038,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,1.0
gX-014,comparativa,NVDA,a2_retrieval,1,0,0,"El beneficio neto de NVIDIA aumentó en 43.120.000.000 USD (un incremento del 144,89%), pasando de 29.760.000.000 USD en el ejercicio fiscal 2024 a 72.880.000.000 USD en el ejercicio fiscal 2025.",72880000000.0,72880000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5123,822,0.00692475,10.376911399886012,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,2.0
gX-015,comparativa,GOOGL,a2_retrieval,1,0,0,"Los ingresos de Alphabet (GOOGL) crecieron en 52.818.000.000 USD entre FY2024 y FY2025, lo que representa un incremento del 15,09%. En FY2024 los ingresos fueron de 350.018.000.000 USD y en FY2025 alcanzaron los 402.836.000.000 USD.",402836000000.0,402836000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5133,1143,0.008136,13.537259200122207,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,3.0
gX-016,comparativa,META,a2_retrieval,1,0,0,"El beneficio neto de Meta disminuyó en 1.902.000.000 USD (un descenso de aproximadamente el 3,05%), situándose en 60.458.000.000 USD en FY2025 frente a los 62.360.000.000 USD de FY2024, a pesar de que el resultado de explotación aumentó de 69.380.000.000 USD a 83.276.000.000 USD. La causa principal fue el incremento en la provisión para impuestos sobre la renta (que aumentó en 17.171 millones de dólares o un 207%, elevando la tasa efectiva de impuestos del 12% al 30%). Esto se debió a la promulgación en julio de 2025 de la ley fiscal estadounidense ""One Big Beautiful Bill Act"" (OBBBA), bajo la cual Meta registró un cargo de 15.930 millones de dólares en el tercer trimestre de 2025, de los cuales 14.030 millones correspondieron a una corrección valorativa (valuation allowance) contra sus activos por impuestos diferidos en EE. UU. asociada a los efectos del impuesto mínimo alternativo societario (CAMT).",60458000000.0,60458000000.0,1.0,USD,2025,ambas,"Our provision for income taxes in 2025 increased $17.17 billion or 207% compared to 2024, primarily due to an increase in the effective tax rate.",META-2025-7-0028,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings,6,9576,2385,0.01612575,33.40781390015036,False,False,False,0,False,1,1,1,False,0,True,True,True,,True,False,False,24.0
gX-017,comparativa,AAPL,a2_retrieval,1,0,0,"Las ventas netas de Apple pasaron de 391.035.000.000 USD en el ejercicio fiscal 2024 a 416.161.000.000 USD en el ejercicio fiscal 2025, lo que representa un incremento de 25.126.000.000 USD (un crecimiento de aproximadamente el 6,43%).",416161000000.0,416161000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact,4,7302,993,0.00920025,17.61486850026995,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,True,1.0
gX-018,comparativa,AMZN,a2_retrieval,1,0,0,"El flujo de caja de explotación (NetCashProvidedByUsedInOperatingActivities) de Amazon aumentó en 23.637.000.000 USD (un 20,40%) entre FY2024 y FY2025, al pasar de 115.877.000.000 USD en FY2024 a 139.514.000.000 USD en FY2025.",139514000000.0,139514000000.0,1.0,USD,2025,xbrl,,,list_available → get_xbrl_fact → get_xbrl_fact,3,5129,1202,0.00835425,13.236062900163233,False,False,False,0,False,0,0,0,False,0,False,True,False,,False,False,False,7.0
gX-019,comparativa,NVDA,a2_retrieval,1,0,0,"No, no significa que ganó menos por acción. NVIDIA realizó un split de acciones (desdoblamiento) de 10 por 1 en el ejercicio fiscal 2025. El BPA diluido de 11,93 USD de FY2024 estaba expresado en términos anteriores al split; ajustado retroactivamente por el split, el BPA diluido de FY2024 fue de 1,19 USD. Por tanto, en términos comparables, el BPA diluido aumentó de 1,19 USD en FY2024 a 2,94 USD en FY2025 (un crecimiento de aproximadamente el 147%), acompañado de un aumento en el beneficio neto de 29.760 millones de dólares a 72.880 millones de dólares.",2.94,2.94,1.0,USD/shares,2025,ambas,(2) Net income divided by diluted weighted average shares.,NVDA-2025-8-0032,list_available → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings → search_filings → search_filings → search_filings → search_filings,9,74644,2782,0.0664155,88.82065950008109,False,False,False,0,True,6,6,6,False,5,True,True,True,,True,False,True,4.0
gX-020,comparativa,META,a2_retrieval,1,0,0,"Los ingresos de Meta pasaron de 164.501.000.000 USD en FY2024 a 200.966.000.000 USD en FY2025, lo que representa un crecimiento de 36.465.000.000 USD (+22,17%). Por geografía del usuario (Item 7, MD&A), los ingresos crecieron un 21% en Estados Unidos y Canadá, un 24% en Europa, un 20% en Asia-Pacífico y un 27% en el Resto del Mundo frente a 2024. Por dirección del cliente (Nota 2, en millones), los ingresos ascendieron en EE. UU. y Canadá a 78.866 $ (+24,77%), en Europa a 46.569 $ (+21,40%), en Asia-Pacífico a 53.817 $ (+19,57%) y en Resto del Mundo a 21.714 $ (+21,14%).",200966000000.0,200966000000.0,1.0,USD,2025,ambas,"In 2025, revenue increased by 21% in United States & Canada, 24% in Europe, 20% in Asia-Pacific, and 27% in Rest of World, in each case relative to 2024.",META-2025-7-0009,list_available → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → get_xbrl_fact → search_filings → search_filings,7,18651,2231,0.0223545,36.932444099802524,False,False,False,0,False,2,2,2,False,2,True,True,True,,True,False,True,4.0
